"","title","hit","url_val","contentlist"
"226","아직 고인물 저보다 오래된 분은 없네요?","1618","https://www.clien.net/service/board/park/14746723?od=T31&po=7&category=&groupCd=community","      예전에는 kpug가 메인이고 클량은 파생 같은 개념이었죠.   그때부터 가입한 클리앙 극초반 멤버 입니다만... 어렴풋이 기억에 한번 리뉴얼 되면서 가입일시가 일괄로 초기화 되었습니다.   그래서 아마 그떄 유저들은 다 저랑 동일 할듯하네요.   그런데 글들 보니깐, 그떄분들 많이 나가셨나..별로 안보이네요.   뭐 저는 거의 읽기만 해서 가입일자에 비해 글수나 댓글은 턱없이 부족합니다만..      암튼 저 이하로 오래된분은 없을거라 생각하네요.               "
"227","장염5일차 몸이 망가지네요","1055","https://www.clien.net/service/board/park/14746722?od=T31&po=7&category=&groupCd=community","      (만약에 이거 대신이라면)외상이면 그래도 먹는건 덜할텐데요.      그래도 근 2년 가까이 만들었던 몸이 이번 장염하나에 무너지네요.   등치나 골격이 좋은 체질이 아니라 loss는 순신간입니다.   글찮아도 그나마 했던 운동도 코로나로 근 한달이상 못하고 있고요.      피골 상접까지는 아니지만 살이 쪽 빠지고   약을 먹으려니 미음/죽 안먹을 수도 없고 ㅅㅅ는 계속 하고...ㅠㅠ   수액은 1일차에 맞았어야 했는데 그때는 나갈 기운도 없던때라 타이밍을 놓친듯 하구요.      머릿속에서는 계속 맛있는 것들이 떠오르니 위는 더욱 더 쓰려오고...   몸 따로 마음 따로입니다.         "
"228","쿠팡 KN95 직구 평이 안 좋군요","3261","https://www.clien.net/service/board/park/14746720?od=T31&po=7&category=&groupCd=community","      귀 아파요   작아요   냄새 나요   오리처럼 튀어나오는 모양이 별로에요      등등 평이 안 좋군요.   다들 달려 있는 평이 대한민국 마스크가 짱이에요.   왜 그렇게 한국산을 선호했는지 알 것 같네요.   "
"229","근데 n번방 관련해서 avsnoop이 자주 언급되는데","1901","https://www.clien.net/service/board/park/14746719?od=T31&po=7&category=&groupCd=community","      기억이 가물가물하긴 한데   예전에 ㅇㄷ 받으러 avsnoop은 저도 들어갔던 기억이 어렴풋이 있어서 불안하네요 ㅡㅅㅡ   물론 전 품번있는 정품(?)ㅇㄷ만 취급했으니 괜찮겠죠..   "
"230","뜬금없는 얘기지만 31번 확진자...","1426","https://www.clien.net/service/board/park/14746718?od=T31&po=7&category=&groupCd=community","      퇴원했겠죠?   그때 확진자 터지기 시작하면서 카오스에 빠진지가   한 몇개월 지난기분이네요.   "
"231","울산 터미네이터 풀 영상.tube","2563","https://www.clien.net/service/board/park/14746717?od=T31&po=7&category=&groupCd=community","             한국에로 영화처럼 중요부위는 교묘하게 다 피하네요   "
"232","위 건강 지식인 계세요?","103","https://www.clien.net/service/board/kin/14746714?od=T31&po=7&category=&groupCd=community","       평소 소화가 어려운 사람을 위한 위 건강 생활식습관, 운동법, 영양제 추천 조언 구합니다.   감사합니다.   "
"233","갑자기 외기온도 21도... 봄이네요","1355","https://www.clien.net/service/board/park/14746713?od=T31&po=7&category=&groupCd=community","      덥네요....   "
"234","앱을 개발해 구글 플레이 스트어에 올릴려는데요 서버,웹호스팅이 필요할까요?","160","https://www.clien.net/service/board/kin/14746712?od=T31&po=7&category=&groupCd=community","          회사에서 동영상을 올리면 고객이 구글 플레이 스토어에서 해당 앱을 다운받아 시청하는 시스템을 구축할려합니다.      그렬려면 일반 홈페이지처럼 앱도 호스팅이란 개념이 필요한가해서요?      이쪽 분야를 전혀 몰라서요~      아시는분 도와주세요 ~~      ^^   "
"235","해외여행 가고 싶어서 책 만듬. JPG","3804","https://www.clien.net/service/board/park/14746711?od=T31&po=7&category=&groupCd=community","           "
"236","'동물의 숲 글 올리는 사람은 토왜나 일베 생각납니다'","2232","https://www.clien.net/service/board/park/14746709?od=T31&po=7&category=&groupCd=community","      '동물의 숲 글 올리는 사람은 토왜나 일베 생각납니다.'      이렇게 주장하는 분들은   오히려 본인이 토왜라서 갈라치기 하는 사람   나도 모르게 토왜를 위해 복무하는 사람   둘 중에 하나입니다. 동물의 숲 하는 사람들 보다   더 일베편이죠.      불매운동은 사람마다 기준이 다릅니다.   완벽한 노재팬 일본 불매운동은 없습니다.   일본전체,일본정부,일본기업,일본인이포함된 모든 것.   전범기업, 모든기업,부품이 들어간 한국제품 포함,   문화예술상품, 자동차,카메라,대체제가 없는 제품, 생필품,아이돌   등등 모든 불매는 선택적입니다.      개개인들이 다양하게 선택한 불매가 뭉쳐서   큰 힘을 발휘합니다. 방향이 비슷하다면,   각각의 벡터가 합쳐서 크기가 커진다면 다 같은 편입니다.   불매운동 하는 모든 사람은 우리편입니다. 그래야 불매운동의   힘이 커집니다. 방향이 약간 다르다고 크기가 작다고 과하게 비판하고 탈락시키면 오히려 힘은 약해집니다.      물론 개인의 기준이 다르기때문에 반응이 좋을수도 있고   나쁠수도 있죠. 이건 당연한 반응 입니다. 하지만 그때는   '당신의 기준이 우리와 다르다 혼자 즐기는건 좋지만 홍보하는 느낌은 글은 안쓰셨으면 좋겠다' 정도가 불매운동에 긍정적인 피드백입니다. 실제로 클리앙의 대다수 분들은 이렇게 반응하시죠.      하지만 일부 토왜나 일베에 비유해서 비판하시는 분들도 있죠.이런 과한 비판은 비판 받는 대상을 불매운동이라는 사회적 카테고리에서 밀어냅니다.      동물의숲 하는 분들도 불매운동에 동의하고 동참하는 분들이 많습니다. 단지 불매운동의 선택과 벡터가 다를 뿐이죠. 실재로 밀쳐내진 분들 중에는 불매운동에 염증을 느끼는 분들도 생깁니다. 오히려 불매운동을 약화시키는 겁니다.      삼성 불매운동 와해하는 첫번째 방법은   불매하지 말자는게 아니였습니다.   부품 불매론으로 산성불매를 분열시키고 오히려 증폭시켜서   논란 만들어서 탈락 시키는거였죠.         "
"237","욕하셔도 되는분","3032","https://www.clien.net/service/board/park/14746708?od=T31&po=7&category=&groupCd=community","         아니 병천지를 떠나서 비급여라고 욕하는 종자가 있나봐요   근데 이 판국에 병천지는 예배를 진행하나요??   "
"238","기레기X진석사 현 상황","2710","https://www.clien.net/service/board/park/14746707?od=T31&po=7&category=&groupCd=community","      법조 쿠테타라고 발악중 ㅋㅋ      "
"239","이탈리아의 마스크 착용법.JPG","5794","https://www.clien.net/service/board/park/14746706?od=T31&po=7&category=&groupCd=community","            마스크도 패션...   "
"240","그래도 기레기들 학창시절 나름 똑똑한 학생들...","1192","https://www.clien.net/service/board/park/14746705?od=T31&po=7&category=&groupCd=community","      이라고 생각했는데...      요즘 기레기들 꼬라지를 보면...그냥 받아쓰기 잘하면 되는 직업 같습니다.      전문성은 바라지도 않고 그저 사실 보도만 했으면...      아님 기자 때려치고소설가가 되던지 하는 바램입니다.         대한민국 가장 썩은곳중 한곳은 기레기 집단이라고 확신합니다.      보고있냐 좃.중.동??               "
"241","왜 나라이름이 대한민국인가요?","1332","https://www.clien.net/service/board/park/14746701?od=T31&po=8&category=&groupCd=community","      이름만 들어도 뭉클하고 멋진데      대한민국 네글자가 너무나 멋진데 누가 이름을 지었나요?      (일본이라는 이름은 옹졸해보이기까지 하는데..)       이상한나라보고와서 뽕이 차오릅니다 펄럭~   "
"242","총선 후 가장 시급한 개혁은?","995","https://www.clien.net/service/board/park/14746700?od=T31&po=8&category=&groupCd=community","      언론개혁 아닐까요?      먼저 적페 기레기들을 깨부숴야 검찰개혁도 훨씬 수월해 질거라 생각합니다.    안그러면 또 기레기들의 독재 선동이 장난이 아니겠죠.   "
"243","제가 음식사진 찍는 이유..jpg","3688","https://www.clien.net/service/board/park/14746699?od=T31&po=8&category=&groupCd=community","      외근이 많은 직종이라..      우연이든 아니든 맛난데 갔는데..나중에 찾아갈때 쉽거든요..      "
"244","지상파 크롬캐스트로 볼 수 있는 서비스 추천 부탁드려요!","156","https://www.clien.net/service/board/kin/14746698?od=T31&po=8&category=&groupCd=community","       문득 지상파 TV 가 보고 싶어졌습니다.   wavve 를 다운받아보니 크롬캐스트 전송이 되더라구요. 다만 가장 저렴한 요금제가 12000원인데요 저렴하면서 모바일, 크롬캐스트 정도로 지상파 실시간 시청할 수 있는 서비스 없을까요?   "
"245","(친)여동생 결혼식에 불참하겠다고 했습니다","8060","https://www.clien.net/service/board/park/14746697?od=T31&po=8&category=&groupCd=community","      주말에 여동생이 결혼 할 사람 이라며 인사왔는데...      행사종료후(?)      동생에게 결혼식 불참하겠다고 했습니다.      왜 그러냐고 묻기에...      넌 내 돌잔치에 안왔잖아 를 시전했습니다      ㅋㅋㅋㅋㅋ    전 제동생 돌잔치 참석했는데....   "
"246","롯데리아 신메뉴 1인혼닭","2777","https://www.clien.net/service/board/park/14746696?od=T31&po=8&category=&groupCd=community","            5~6천원짜리 시장통닭이 창ㅡ렬   한마리가 581kcal밖에 안나가면 얼마나 작은닭인건가요???      "
"247","근데왜 자꾸 마스크업체가 손해라는 발언이 나올까요.","1741","https://www.clien.net/service/board/park/14746694?od=T31&po=8&category=&groupCd=community","      더비싸게 못팔아서?      제가 1월 중순쯤 코로나 첨 시작했을때 별생각없이 어른꺼 100개 아이들꺼 140개 샀다가 와이프한테 등짝 내준 사람입니다.      지금은 구국의 영웅이죠... 전그때도 귀찮아서 전부 쿠팡에서 샀었는데 그당시, 어른꺼는 탐사꺼! 개당 500~600원 였어요. 개별포장기준      아이들껀 겨울왕국, 스파이더맨,탐사꺼 나눠서 샀는데 그건 개당 천원이고 탐사는 600원정도... 전부 개별포장기준이요.      그럼 출고가는 한 300원~500원이였을텐데.... 지금은 900원 보장인데 ㅎㅎ왜자꾸 마스크로 그러는지...      지금 전세계가 마스크대란인데 제일 대처 잘하고 있는 대한민국인데요 ㅎㅎ   "
"248","엄정화 페스티발","961","https://www.clien.net/service/board/park/14746693?od=T31&po=8&category=&groupCd=community","      러디오에서 지금 나와서 들어보니 가사가 왜이리 짠하나요   위로가 되네요      * 이제는 웃는 거야 Smile again행복한 순간이야 Happy days움츠린 어깨를 펴고 이 세상 속에힘든 일 모두 지워버려슬픔은 잊는거야 Never cry뜨거운 태양 아래 Sunny days언제나 좋은 일들만 가득하기를 바라면 돼*항상 똑같은 생활 속에 지쳐가지만나를 누르는 힘든 일에 쓰러지지만고개를 숙일 건 없어그 속에 행복있는 걸 찾으면 돼나의 주위를 둘러 봐 힘겹다 느낄 때맑은 어린아이의 모습에 미솔 닮아 봐* 반 복 *아주 가끔은 사랑 있어 즐겁게 웃고또 어떤 날은 사랑으로 울기도 하고쉬운 건 하나도 없어그 속에 기쁨 느끼면 그걸로 돼조금 낮추어 돌아봐 삶이 무거울 때아무 말없이 뛰고만 있는 많은 사람들* 반 복 *라라라 Smile again라라라 Happy days커다란 하늘처럼만 더 크게 웃고더 크게 생각하는거야눈물은 잊는거야 Never cry푸르른 햇살처럼 Sunshine days언제나 좋은 일들만 가득하기를 기도할게             "
"249","美 전문가들 '신뢰하는 아시아국가'..日48% 1위.한국은 9%","6995","https://www.clien.net/service/board/park/14746690?od=T31&po=8&category=&groupCd=community","      https://news.v.daum.net/v/20200323122920649      토왜일보다운...      "
"250","형이 거기서 왜나와.jpg","4763","https://www.clien.net/service/board/park/14746689?od=T31&po=8&category=&groupCd=community","               ??????!   "
"251","19세 라미란.gif","7619","https://www.clien.net/service/board/park/14746688?od=T31&po=8&category=&groupCd=community","            93년 가요톱텐      ㄷㄷㄷㄷㄷㄷㄷ   옆에 분은 박성웅씨 부인분이시라네요..   "
"252","알바들이 떡밥을 푸나요?","1060","https://www.clien.net/service/board/park/14746686?od=T31&po=8&category=&groupCd=community","      일본제품 불매는 일생활입니다.   이번 동숲이슈도 그냥 그러려니 지나가는 이슈중하나죠. ( 자랑만하지 않는다면요 )      그런데 지속적으로 이와관련된 게시물이 생성됩니다. 어그러성이 다분해보이는..      저건 괜찮다면서 이건안되냐?      라는글들인데 사실 이정도 게시물들이 나올수준의 이슈는 아니지 않니요?? 불매는 개개인의 노력에 의한것이지 강요는 아니니까요.         "
"253","코로나에 따른 예배 자제에 대한 글","607","https://www.clien.net/service/board/park/14746685?od=T31&po=8&category=&groupCd=community","      코로나 확산 금지를 위해 정부의 특단의 조치로 집단 및 모임 자제를 권고하고 있습니다. 이 집단 및 모임 자제라는 것에는 초중고를 포함한 대학교의 개학/개강 연기, PC방 임시 휴업과 종교적 집회 자제를 포함하고 있습니다. 이러한 정부의 조치는 더 이상의 집단 감염 확산을 막기 위한 것 입니다.      그러나 일부라고 칭하는 기독교 교단에서 예배 강행과 그 과정에서 보도된 비 의료적 행위가 논란이 되면서 뭇매를 더 맞고 있습니다.      그러면서 일부라고 칭하는 교회에서 헌금이라는 금전적인 문제로 에배를 강행하는 것이 아니냐는 따가운 시선이 있는 것도 사실입니다.   얼마 전에 이에 대한 논박 글이 올라왔는데요.   https://www.clien.net/service/board/park/14745238?type=recommendCLIEN      교회에서 예배 강행이 단순 금전적인 것이 아니고 예배에 대한 종교적 신념에서 비롯된다는 취지의 글이 올라왔더군요. 그러면서 일반인과 종교인의 교리적 접근 다르다는 것을 강조하고 있습니다. 물론 동의합니다만.      본 사건의 근본적 물음 이게 아닙니다.      즉, 정부의 권고안은 일반인과 종교인의 예배에 대한 교리적 해석을 규정하고 있지 않습니다. 집단적 모임으로 인해 코로나 감염 확산 가능성이 분명히 증가하니 자제해 달라는 것입니다.      다시 말해 일반인, 종교인 입장에서는 세속인들의 경제적 논리에 대해 부정하면서 다시 한번 교리적 해석으로 답변하고 있습니다. 정부의 권고안이나 일반인들은 종교인이 어떠한 교리적 해석과 신념에 의해 예배를 강행하는지 궁금하지 않습니다. 그들의 종교적 신념 혹은 해석이라고 강행하는 예배라는 행동에 의해 코로나 감염이 확산될 가능성이 증가하고 있으며, 대부분의 종교인이 세속과 단절된 무직자로 존재하지 않는 이상 주중 사회로 귀환했을 때 직장과 이동 과정에서 발생할 수 있는 선의의 n차 감염자가 발생할 수 있는 가능성과 실제 특정 종교 단체에 의해 여러 차례 확인된 바 있기 때문에 정부에서는 이러한 권고안을 발표하게 된 것입니다.      아울러 상당수의 기독교 교단에서 주장하는 예배라는 것라는 것도 흔히 현대 기독교에서는 '말씀'과 '성찬'으로 이루어져 있으며, 이는 개혁주의 교회에서 일반적인 형태이긴 하나 교단에 따라 교리 해석이 상이하기 때문에 차이가 존재합니다. 특히 현대 예배라는 것이 스코틀랜드 장로회의 공동예배규범에 최대한 따르려는 것으로 한국의 루터회와 성공회를 제외한 대부분의 개신교에 이에 포함됩니다. 이는 1542년 제네바 예배 형태에서 유래한 것으로 교단마다 표준예식서가 있지만 열린 예배도 있고 오랜 전통에 따라 전례적으로 이루어지는 교회도 있습니다.      이러한 교회의 예배는 앞선 언급한대로 종교인의 신념을 언급했지만, 이는 현대 개신교 교인들에게는 구원의 물음에 종착하기 때문에 신념화되었다고 보는 것이 정확하다 할수 있습니다. 또한 내부적으로 경제적인 헌금 문제 또한 자유롭지 못한 것도 사실입니다. 그리고 교회 내부의 권력 구도와도 무관하지 않습니다. 즉 첫번째 언급한 종교인의 신념 문제는 당 교회 입장에서는 신도 이탈과 그에 따른 갈등이 더 큰 문제로 생각됩니다.      하지만 종교인이 생각하는 세속인들 입장에서는 예배의 규정과 원인은 전혀 궁금하지 않습니다. 설사 본인들의 구원적 신념에 기인한다고 해도 n차 감염자가 발생하는 것이 정당화될 수 없습니다.      "
"254","5살 어린 여친이 오빠랑 나이차이 줄었으면 좋겠다길래","3418","https://www.clien.net/service/board/park/14746683?od=T31&po=8&category=&groupCd=community","      제가 광속에 가까운 속도로 달리면 상대성 이론에 따라 제 시간이 느리게 흘러서 나이 차이가 줄어들므로   빨리 돈 많이 벌어서 우주 여행 보내달라고 대답했습니다.      뿌듯하네요   "
"255","부케 받아 본 '남자'분 계신가요?","1168","https://www.clien.net/service/board/park/14746682?od=T31&po=8&category=&groupCd=community","      절친녀가 5월에 결혼을 하는데....   부케를 저보고 받아달래네요 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ   무조건 제가 받아야한대요......   허허........   요즘 남자도 받는다는 말을 듣긴 했지만 저에게 이런 쪽팔림의 시련이 오게 될 줄은.....ㅜ   "
"256","노트북을 모니터 대용(게임기연결)으로 사용하려면 외장캡쳐보드가 있으면 될까요?","137","https://www.clien.net/service/board/kin/14746681?od=T31&po=8&category=&groupCd=community","       좁은 공간에서 사용하려다보니   모니터를 따로 설치하는거보다는 기존에 노트북의 화면을 사용하고 싶은데요   게임기(플스등)을 연결해서 게임기 화면용도로 쓰고 싶습니다.   외장캡쳐보드를 사서 노트북-외장캡쳐보드-게임기 이렇게 연결해서   사용하면 될지요?   "
"257","일본, 26일부터 미국서 오는 사람도 입국 막는다","1986","https://www.clien.net/service/board/park/14746680?od=T31&po=8&category=&groupCd=community","         아니.............      내부에서 퍼지고 있는데      바깥을 막는다고 뭔 소용이 있냐고요...........      하아..........      무식의 끝판왕 ㅠㅠ   "
"258","Icon of Sin","1329","https://www.clien.net/service/board/park/14746679?od=T31&po=8&category=&groupCd=community","         빤스목사 또는 황이나 신xx 같은 곳에서 믿는 신(God)은 이런 신이 아닐까 하는 생각이 아주 가끔 듭니다...   "
"259","빤스목사 교회 2주간 집회금지명령","1787","https://www.clien.net/service/board/park/14746678?od=T31&po=8&category=&groupCd=community","      거의 계엄에 준하는 보건비상사태속에서 말을 안들었으니      따끔하게 조치해야죠      서울시는 23일 성북구 사랑제일교회에 대해 집회금지명령을 내렸다. 집회금지 기간은 23일부터 다음달 5일까지다. 이에 따라 이 교회는 이 기간에 예배를 포함한 일체의 집회가 금지돼 사실상 문을 닫아야 한다.      앞서 22일 사랑제일교회에서는 전광훈(64·구속) 한국기독교총연합회(한기총) 목사가 이끄는 문재인하야범국민투쟁본부(범투본)가 정부의 예배중단 권고에도 불구하고 '주일 연합예배'를 강행했다. 전 목사는 이 교회에서 담임목사로 시무한다.      이에 따라 서울시 직원 3명과 성북구청 직원 1명이 23일 오전 교회를 방문해 집회금지명령을 통보하는 공문을 전달했다.   https://news.v.daum.net/v/20200323115934768   "
"260","중국 kn95마스크 해외직구했습니다","2222","https://www.clien.net/service/board/park/14746676?od=T31&po=8&category=&groupCd=community","      알구게에서 봤던 qoo10 kn95마스크 100개짜리 구매했는데요      해당 알구게 글은 신고먹고 삭제된거 같네요;;      kn95 9001 모델이라는데 제가 가지고 있는 kf94마스크보다 숨쉬기가 편해서 성능에 의구심이 들긴합니다만 없는것보다는 낫다는 생각으로 가족들에게 보낼려고합니다                  "
"261","2021년 삼전 주총모습","5228","https://www.clien.net/service/board/park/14746675?od=T31&po=8&category=&groupCd=community","            경찰추산 주총 인원은 얼마 나오는거죠?   "
"262","코로나 치료제 개발 업체 아직 다 루머겠죠","1063","https://www.clien.net/service/board/park/14746674?od=T31&po=8&category=&groupCd=community","      아침에 보유한 종목이 상 가길래 또 루머겠지 했는데 오후에 찌라시 식으로 진짜 개발이 완료되서 임상을 가장 빨리 들어간다는 찌라시가 도네요 적당히 올라서 빠질 줄 알았는데 외국인이 지금 미친듯 사는데 뭔가 있나 싶기도 하고 주가를 떠나서 치료제가 나왔으면 하네요   "
"263","황교안의 종로구 4차산업단지 위치","2769","https://www.clien.net/service/board/park/14746672?od=T31&po=8&category=&groupCd=community","      (서울=연합뉴스) 이동환 기자 = 미래통합당 황교안 대표는 19일 서울 종로구에 있는 대학들과 연계해 종로를 4차산업혁명을 위한 R&amp;D(연구·개발) 특구로 만들겠다고 공약했다.      4·15 총선에서 종로에 출사표를 던진 황 대표는 이날 모교인 성균관대 정문 앞에서 이 같은 내용을 포함한 4차산업 특구 공약을 발표했다.      황 대표는 ""종로는 그동안 봉제와 보석·관광 등 전통산업 중심으로 경제발전을 이뤘지만, 세계 경제 재편에 대비해 새로운 일자리를 창출하는 '젊은 종로'를 만들어야 한다""며 이같이 밝혔다.      황 대표는 우선 성균관대·방송대·상명대 등 종로 관내 15개 대학과 연계해 4차산업혁명 연구개발 특구를 조성하고 일자리 1천개 이상을 창출하겠다고 밝혔다.      연구개발 특구로 지정되면 첨단기업과 연구소들이 법인세를 3년간 100%, 이후 2년간 50% 감면받을 수 있고 재산세도 최대 7년간 100%, 이후 3년간 50% 감면되는 혜택을 받을 수 있다고 황 대표는 설명했다.      또 종로구에 연건 캠퍼스를 둔 서울대 의대와 협력해 '분자 의학 및 바이오제약 연구센터'를 만들 예정이다.   아울러 종로구 송현동 부지에 4차산업 전진기지를 만들어 헬스·의료, 문화 관광을 중심으로 한 서비스 단지를 만들 계획이라고 밝혔다.   -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------   종로 일대가 땅값이 너무 비싸서 저런 연구단지 들어올만한 곳은 없을텐데 생각했는데 설마 저기다 짓겠다고 할 줄은 몰랐네요.   물론 실현가능성은 0 이라 봅니다. 서울시가 용도 안바꿔주면 말짱 황.                  "
"264","日, 26일부터 입국제한 대상국에 美 추가","1990","https://www.clien.net/service/board/park/14746671?od=T31&po=8&category=&groupCd=community","      오는 26일부터 미국이 일본 입국 제한 대상 국가가 된다.      일본 정부는 23일 아베 신조 총리 주재로 열린 신종 코로나바이러스 감염증(코로나19) 대책본부 회의에서 미국을 입국제한 대상국에 추가했다.      일본은 앞서 한국, 중국, 이란, 이집트, 유럽 거의 모든 국가 등 40개국에도 입국제한 조치를 취했다.      미국에서 일본으로 입국하는 모든 입국자는 26일 0시부터 코로나19 감염 여부를 확인하기 위한 경과 기간으로 자택이나 호텔 등 검역소장이 지정하는 곳에서 2주 동안 머물게 된다. 2주 후에도 대중교통을 이용하지 말라는 요청을 받는다.            미국이 좋아하겠네요......................      위험하다고 여겨지는 국가가 알아서 명분주니..........   "
"265","아직 지들이 갑이네요. 신천지.","1986","https://www.clien.net/service/board/park/14746668?od=T31&po=8&category=&groupCd=community","      https://news.v.daum.net/v/20200323090403643?f=m&amp;from=mtop       운쓱려리~!!!!!   "
"266","헬스장 휴업 강력 권고는 지키는게 자신들에게도 좋을텐데 말이죠","1174","https://www.clien.net/service/board/park/14746667?od=T31&po=8&category=&groupCd=community","      당장 2~3주 매출 줄어드는게 힘든건 100% 이해합니다만, 이걸로 정부 욕하는건 매우 어리석어보입니다.   왜냐면, 와이프가 학원강사인데, 학원업계가 초반에 코로나 가볍게 보다 아주 큰 타격을 받고 있는 중이거든요.   아마 부산에서 학원강사로부터 학생에게 감염된 사례 기억하시는 분 많을거에요.   코로나 사태 터지고 초반 (2월 말경) 학원들이 1주일 정도 쉬었다가 다시 열라 하다가.. 저 사건 이후로 학부모들의 대규모 휴원 요구 혹은 항의로 인해 한 달간 휴강하거나 사이버강의 대체하는 학원들이 많아졌어요. 저희 와이프가 일하는 학원도 같은 상황으로 3월 말까진 학부모 의견에 따라 사이버강의 혹은 휴원을 받아주고 있는 상황입니다.   아직 국내에 헬스장 감염 사례가 있는지 모르겠는데, 조금씩 지역감염 사례가 나오고 있는 현 상황에서 만일 단 한 군데에서 헬스장 내 감염 사례가 나오면 전국 최소 절반 이상의 헬스장들은 몇 달간 곡소리 날겁니다. 실제로 헬스장의 경우 맨손으로 운동기구를 서로 만지면서 운동하다 쉽게 감염이 될 수 있는 상황이라 일본에서 헬스장 내 집단 감염 추정 사례가 있기도 했구요.   그럼 2주 어렵게 버티면 좋아질수도 있는 상황이 그냥 부도나는거는거죠.   차라리 정부에게 일정 부분 보상을 요구하는게 나을겁니다.   "
"267","우리나라 만큼 종교의 자유가 보장되는 나라가 있나요?","923","https://www.clien.net/service/board/park/14746665?od=T31&po=8&category=&groupCd=community","      신천지를 종교로 인정도 해주고   개신교 임대료 지원까지 해준다는군요.   누가 ?? 대구시장이...      성실하게 세금 잘내는 자영업자들은????   "
"268","제가 즐겨 보는 유튜버","1357","https://www.clien.net/service/board/park/14746663?od=T31&po=8&category=&groupCd=community","      IT유튜버인데 기성 유튜버가 마음에 안 들어 만든 걸로 압니다.   중국에 거주해서 다양한 중국 핸드폰 비교는 한국에서 이만한 채널이 없고, 카메라 분석도 상당히 일가견이 있어 자주 봅니다.      GW1 센서 채택한 샤오미 폰으로 갈까하다 픽셀 3a 추천하시는 걸 보고 바로 선회했습니다.                                           "
"269","공대 대학원 나와서 반도체쪽 오니까 조사빼고 다 영어네요","2560","https://www.clien.net/service/board/park/14746662?od=T31&po=8&category=&groupCd=community","      특히 외국계 업체랑 일하다보니    휴가라는 단어도 PTO로 쓰고 있네요   "
"270","심재철 '마스크 줄세우기 도대체 언제까지 할꺼냐'","5050","https://www.clien.net/service/board/park/14746661?od=T31&po=8&category=&groupCd=community","      그는 ""마스크 대란이 계속되는데, 제조업체들 불만과 유통마진 의혹이 쌓여간다""며 ""제조업체들은 장당 900원에 납품한다. 유통업체는 1천600원에 팔아 장당 500원의 이익을 남긴다. 생산 부담은 제조업체들이 지고, 혜택은 유통업체들이 누린다""고 주장했다.         "
"271","하... 답답하네요...","445","https://www.clien.net/service/board/park/14746660?od=T31&po=9&category=&groupCd=community","      수년 전.. ""살인진드기""로 한창 시끄럽던 해가 있었습니다..   기억에 살인진드기에 물리고 1~2주간의 잠복기 후 증세가 발현된 후 심각한 경우에 사망까지도 이를 수 있다고...   그 해의 추석을 맞이해 친척들이 모두 모이고 성묘를 갈 시점이 되었습니다..   도통 그러시지 않으시던 거동이 불편하신 할아버지께서 동행을 하시겠다 하시더군요...   첫번째로 살인진드기가 걱정이 되고, 거동도 불편하신 와중에 산 중턱에 위치한 산소까지 올라가실 수 없다고   극구 만류했습니다. 저 혼자.. 다른 친척들은 과한 걱정이라며 모시자고 하더군요... 뭐 그리 젊은 놈이 겁이 많냐며...   그때 살인진드기란 놈도 고령인 분들에게 더 치명적이라고 했던 것 같습니다..   결국, 저 혼자만 반대하고 모두들 괜찮다는 의견에 모셨습니다... 결국 가시고 오시며 부축도 제가 다 하고   다른 분들은 그저 바라보기만 했던 기억이 있네요... 뭐 제가 조금 불편했던 건 상관 없었습니다.   하지만 그 이후에 몇주간 걱정으로 맘 조렸던 기억이 나네요..   뭐 결국 걱정했던 일은 없었지만요... 아무런 대책도 없는 괜찮다는 불감증은 너무 싫습니다.. 지금도요..      지금의 코로나도 마찬가지인 것 같아요...   지난 주말 전국 각지의 관광명소들이 방문객들로 북새통이었다고 하더군요..   지금 코로나가 해결된 것도 아니고 한참동안은 조심해야 할 상황인 것 같은데...   이렇게 방심했다 감염되면 그 땐 누굴 원망할런지.. 재수없었다로 끝 날 문제도 아닌데.. 하...   조금만 더 과하다 싶을 정도로 조심하는게 좋지않을까 싶은데 말이죠...   그저 답답한 마음에 두서 없이...   "
"272","이슈가 되고 있는 요가원 문자랑은 달라서 다행입니다.","1838","https://www.clien.net/service/board/park/14746658?od=T31&po=9&category=&groupCd=community","            정부에서 발표한 4/3까지 시설들 폐쇄권고때문인지 저희 요가원도 똑같이 휴원한다고 문자왔네요         "
"273","아이폰은 이제 마스크 써도 열리는데","2015","https://www.clien.net/service/board/park/14746657?od=T31&po=9&category=&groupCd=community","      아이패드는 아직도 학습이 안됐나 안열려유 ㄱ-   "
"274","이승환 형님은 세월이 비켜가네요..","1933","https://www.clien.net/service/board/park/14746656?od=T31&po=9&category=&groupCd=community","                근데 승환 형님을 비켜간 세월이 왜 저만 정통으로 때리는 걸까요..      아..정말 노래도 좋고 가사도 좋고 영상도 좋고..최고네요 ㅠ.ㅠ   "
"275","서울사랑상품권 20% 할인이네요. (제로페이)","2332","https://www.clien.net/service/board/park/14746654?od=T31&po=9&category=&groupCd=community","         사용처가 적은게 흠이지만...   대형마트가 안되는군여ㄷㄷ         http://news.seoul.go.kr/economy/archives/506584   "
